TipLabel,male_seasonal_colour,female_seasonal_colour,mating_system,paternal_care,sexual_dichromatism,log_mass,percent_ground_forage,percent_tree_cover,precipitation_seasonality,temperature_seasonality,migration,research_effort
Lalage_moesta,0,0,NA,NA,NA,1.470116353,0,NA,NA,NA,NA,0
Lalage_nigra,0,0,0,1,60.69761871,1.45331834,20,44,0.194755912,0.000590222,0,1
Lalage_sharpei,0,0,NA,1,18.03242451,1.456821348,0,0,0.274766803,NA,0,0
Lalage_sueurii,0,0,0,1,84.64339332,1.491361694,100,34,0.424330816,0.000687288,0,1
Pheucticus_ludovicianus,1,0,0,1,100.0274911,1.62324929,20,39.5,0.253173426,0.016380243,2,3
Pericrocotus_brevirostris,0,0,0,1,124.1215216,1.217483944,0,18,0.565461993,0.008284358,0,1
Pericrocotus_cantonensis,0,0,NA,1,67.71514704,1.211120541,0,11,0.463961318,0.012161161,2,1
Pericrocotus_cinnamomeus,0,0,0,1,86.57211169,0.934498451,0,11,0.712115884,0.004715332,0,1
Pericrocotus_divaricatus,0,0,0,1,64.32736921,1.390935107,0,36,0.512204528,0.023490715,0,2
Pericrocotus_erythropygius,0,0,0,1,98.78160153,1.033423755,50,10,0.754205823,0.006318757,0,1
Pericrocotus_ethologus,0,0,0,1,104.883913,1.278753601,0,23,0.536830366,0.010320487,1,1
Pericrocotus_flammeus,0,0,0,1,118.5671784,1.367355921,0,28,0.528674901,0.003658387,0,1
Pericrocotus_igneus,0,0,NA,1,123.7238492,1.176091259,0,63,0.172881827,0.000559302,0,0
Pericrocotus_lansbergei,0,0,NA,1,68.12728769,1.211120541,0,24,0.525479525,0.000915576,0,0
Pericrocotus_miniatus,0,0,NA,1,35.34547863,1.211120541,0,10.5,0.216598332,0.000549535,0,0
Pericrocotus_roseus,0,0,0,1,56.01954027,1.283301229,0,27,0.538184971,0.007472992,1,1
Pericrocotus_solaris,0,0,0,1,91.34769834,1.161368002,0,31,0.502645195,0.005737035,0,1
Pericrocotus_tegimae,0,0,NA,NA,NA,1.211120541,0,NA,NA,NA,NA,0
Tephrodornis_gularis,0,0,0,1,29.22774422,1.5774918,10,31,0.518059552,0.003803573,0,1
Tephrodornis_pondicerianus,0,0,0,1,11.31523557,1.305351369,10,11,0.718520254,0.005304145,0,1
Amaurospiza_carrizalensis,0,0,NA,1,110.2414298,1.123851641,50,40,0.395446718,0.000961683,0,1
Amaurospiza_concolor,0,0,NA,1,96.64263165,1.117271296,20,42,0.371203125,0.00148712,0,1
Amaurospiza_moesta,0,0,NA,1,100.9368616,1.133538908,70,43,0.247566134,0.004361398,0,1
Cardinalis_cardinalis,0,0,0,1,71.31214206,1.629919036,40,20,0.276969403,0.012213226,0,3
Cardinalis_phoeniceus,0,0,0,1,84.40346559,1.592176757,70,15,0.398441032,0.001160461,0,1
Cardinalis_sinuatus,0,0,0,1,64.71604121,1.546542663,60,6,0.436675072,0.009003121,0,1
Caryothraustes_canadensis,0,0,0,1,17.807576,1.537819095,0,72,0.300631016,0.000956561,0,1
Caryothraustes_poliogaster,0,0,0,1,16.39892779,1.621176282,0,68,0.310354531,0.002391293,0,1
Chlorothraupis_carmioli,0,0,NA,1,10.8816931,1.58130439,0,70,0.318683982,0.000958121,0,1
Chlorothraupis_olivacea,0,0,NA,1,13.29269338,1.591064607,0,46,0.194441482,0.000546465,0,0
Chlorothraupis_stolzmanni,0,0,NA,1,12.46845129,1.588831726,0,6,0.249371022,0.000605661,0,0
Cyanocompsa_brissonii,0,0,NA,1,113.7989656,1.439332694,50,35,0.462510914,0.002747785,0,1
Cyanocompsa_cyanoides,0,0,0,1,79.25388242,1.511883361,70,77,0.325526595,0.000848994,0,1
Cyanocompsa_parellina,0,0,NA,1,121.9487553,1.194514342,20,47.5,0.403998554,0.002834415,0,1
Cyanoloxia_glaucocaerulea,0,0,NA,1,112.9263828,1.260071388,50,42,0.185742587,0.006319572,1,0
Granatellus_pelzelni,0,0,NA,1,119.4999747,1.049218023,0,76,0.385625377,0.00096749,0,0
Granatellus_sallaei,0,0,0,1,115.7346034,0.995635195,30,63.5,0.342307389,0.002738735,0,1
Granatellus_venustus,0,0,0,1,99.92811992,1.033423755,0,38.5,0.779149741,0.002094212,0,1
Habia_atrimaxillaris,0,0,NA,1,29.61940515,1.689308859,0,39,0.305717707,0.000907815,0,1
Habia_cristata,0,0,NA,1,7.789800284,1.571941635,10,7.5,0.20289468,0.000571999,0,1
Habia_fuscicauda,0,0,0,1,69.65704838,1.582432697,10,56,0.343973666,0.002471057,0,1
Habia_gutturalis,0,0,0,1,10.00282668,1.523746467,0,31.5,0.290624261,0.000600063,0,0
Habia_rubica,0,0,0,1,63.9027947,1.511883361,0,76,0.328900009,0.0009022,0,2
Parkerthraustes_humeralis,0,0,NA,1,10.65605045,1.568201724,0,80,0.384384319,0.000778323,0,1
Periporphyrus_erythromelas,0,0,NA,1,62.69005171,1.681241237,0,67,0.338850975,0.000955987,0,0
Pheucticus_aureoventris,0,0,0,1,111.4716303,1.69019608,30,39.5,0.461166769,0.002563448,1,1
Pheucticus_chrysogaster,0,0,0,1,53.58704958,1.746634199,30,12,0.425087005,0.001120479,0,1
Pheucticus_chrysopeplus,0,0,NA,1,75.81698759,1.889861721,0,42,0.744022548,0.003060124,1,1
Motacilla_citreola,1,1,0,1,71.89380109,1.284430734,100,5,0.282269508,0.019686507,2,3
Pheucticus_melanocephalus,0,0,0,1,94.36326068,1.673481697,10,5,0.343471974,0.013329331,1,3
Pheucticus_tibialis,0,0,NA,1,47.2003501,1.794488047,0,59,0.304547459,0.000719134,0,0
Piranga_bidentata,0,0,NA,1,84.30406675,1.563085769,10,44.5,0.624652445,0.00295509,0,1
Piranga_erythrocephala,0,0,NA,1,98.14608131,1.338456494,0,43,0.740712255,0.003101294,0,1
Piranga_flava,0,0,0,1,95.52528223,1.57634135,0,38,0.524812281,0.002819292,1,2
Piranga_leucoptera,0,0,NA,1,145.4994832,1.204119983,0,52,0.323761314,0.00114056,0,1
Piranga_olivacea,1,0,0,1,133.2593381,1.450249108,10,51,0.162544474,0.014811684,2,3
Ploceus_megarhynchus,1,1,3,1,87.86777729,1.537819095,20,25.5,0.601316065,0.008649081,0,1
Piranga_roseogularis,0,0,NA,1,55.07027699,1.380211242,0,65,0.342334688,0.002677117,0,0
Piranga_rubra,0,0,0,1,118.0283011,1.464638559,0,21,0.215272397,0.011534078,2,3
Piranga_rubriceps,0,0,NA,1,42.93361945,1.555094449,0,27,0.209856167,0.000607323,0,0
Rhodothraupis_celaeno,0,0,NA,1,64.2219617,1.77815125,40,26,0.376621038,0.005327618,0,1
Saltator_albicollis,0,0,0,1,24.52986578,1.619093331,20,39,0.243501246,0.001319959,0,1
Saltator_atriceps,0,0,NA,1,14.78027687,1.923761961,0,52,0.361217201,0.002163461,0,1
Saltator_atricollis,0,0,NA,1,21.4572718,1.730782276,60,32,0.648665696,0.001812904,0,1
Saltator_atripennis,0,0,NA,1,28.61876125,1.740362689,0,16,0.204482287,0.000604558,0,0
Saltator_aurantiirostris,0,0,NA,1,60.9832659,1.62324929,0,31,0.422278553,0.006766518,0,1
Saltator_cinctus,0,0,NA,1,12.24262126,1.686636269,0,26,0.216090247,0.000680077,0,1
Saltator_coerulescens,0,0,NA,1,26.03902826,1.739572344,0,64,0.402062267,0.001120855,0,1
Saltator_fuliginosus,0,0,NA,1,26.65625499,1.703291378,0,41,0.270300329,0.003974039,0,0
Saltator_grossus,0,0,NA,1,30.46777963,1.645422269,0,78,0.304343,0.000805275,0,1
Saltator_maxillosus,0,0,NA,1,62.68167503,1.705863712,0,53,0.192721672,0.004786852,0,1
Saltator_maximus,0,0,0,1,29.99272303,1.678062905,20,73,0.37138094,0.000935841,0,1
Saltator_nigriceps,0,0,NA,1,6.861520684,NA,0,6,0.388526276,0.000710042,0,0
Saltator_orenocensis,0,0,NA,1,19.27298136,1.527629901,0,21,0.595100403,0.001225265,0,1
Saltator_rufiventris,0,0,NA,1,15.80040793,1.870111155,40,12,0.586525708,0.004257265,0,1
Saltator_similis,0,0,NA,1,21.00304678,1.636487896,0,34,0.472678721,0.002869067,0,1
Saltator_striatipectus,0,0,0,1,34.00339456,1.591064607,0,20,0.371984571,0.000779207,0,1
Camaroptera_fasciolata,1,0,0,1,77.0408976,1.117271296,0,5,0.754522145,0.006167134,0,1
Certhia_americana,0,0,0,1,13.46225762,0.908485019,10,42,0.231452569,0.014109928,1,2
Certhia_brachydactyla,0,0,1,1,23.83574622,0.913813852,40,11,0.21036385,0.010729068,0,3
Certhia_discolor,0,0,0,1,23.24361813,1.017033339,0,9,0.533055693,0.009662055,0,1
Certhia_familiaris,0,0,1,1,12.92041887,0.954242509,40,25,0.213325717,0.017508694,0,3
Certhia_himalayana,0,0,0,1,27.84447368,0.944482672,10,6,0.49205485,0.012435555,1,1
Certhia_hodgsoni,0,0,NA,1,20.73186347,0.991226076,40,13,0.551802337,0.01098367,0,1
Certhia_manipurensis,0,0,NA,1,20.93903025,1,0,50,0.622737885,0.004792425,0,1
Certhia_nipalensis,0,0,0,1,50.0732377,1.045322979,50,6,0.50032413,0.010197995,0,1
Certhia_tianquanensis,0,0,NA,1,44.7730675,0.954242509,40,28,0.551802337,0.010987944,0,1
Salpornis_spilonotus,0,0,0,1,24.98217869,1.170261715,0,29,0.79276222,0.002438645,0,1
Chloropsis_aurifrons,0,0,0,1,70.43193195,1.511883361,0,21,0.704102069,0.004477194,0,2
Chloropsis_cochinchinensis,0,0,0,1,49.45170467,1.389166084,0,41,0.503659189,0.001503027,0,1
Chloropsis_cyanopogon,0,0,0,1,32.4199982,1.342422681,0,62,0.168913804,0.000557722,0,1
Chloropsis_flavipennis,0,0,NA,1,9.594410016,1.549003262,0,34.5,0.20850493,0.00080439,0,0
Chloropsis_hardwickii,0,0,0,1,98.07950181,1.515211304,0,32,0.494677782,0.007439596,0,1
Chloropsis_jerdoni,0,0,NA,1,70.68457086,1.389166084,0,11,0.73434779,0.004985193,0,1
Chloropsis_kinabaluensis,0,0,NA,1,60.48103228,1.389166084,0,77.5,0.152860731,0.000684125,0,0
Chloropsis_media,0,0,0,1,66.03865031,1.602059991,0,26,0.14090398,0.000555334,0,1
Chloropsis_palawanensis,0,0,NA,1,18.69228,1.482158695,0,8,0.569074035,0.000767012,0,0
Chloropsis_sonnerati,0,0,NA,1,55.94103088,1.660865478,0,52,0.176488131,0.000564578,0,1
Chloropsis_venusta,0,0,NA,1,70.0255976,1.480006943,0,18,0.162230931,0.00055577,0,0
Cinclus_cinclus,0,0,2,1,5.814144938,1.787398124,100,5,0.298122019,0.013249858,1,3
Cinclus_leucocephalus,0,0,0,1,20.08916557,1.643452676,100,29.5,0.312101096,0.000797461,0,1
Cinclus_mexicanus,0,0,2,1,6.729829281,1.75671216,100,21,0.277167603,0.013839728,0,3
Cinclus_pallasii,0,0,0,1,6.137680672,1.880813592,100,12,0.432924837,0.014026709,0,2
Cinclus_schulzi,0,0,0,1,7.144998115,1.575187845,100,55,0.653921366,0.006291038,0,1
Cinclosoma_ajax,0,0,NA,1,102.3922133,1.814713613,100,63.5,0.179553449,0.000946689,0,1
Cinclosoma_castaneothorax,0,0,0,1,105.0503431,1.784149229,100,5,0.479831964,0.009329642,0,1
Cinclosoma_castanotum,0,0,0,1,99.93772123,1.865400118,100,5,0.354033351,0.008994126,0,1
Cinclosoma_cinnamomeum,0,0,0,1,95.66651948,1.752068433,100,5,0.338251114,0.009737377,0,1
Cinclosoma_punctatum,0,0,0,1,51.02617643,2.054995862,100,37,0.251419872,0.006550288,0,1
Apalis_alticola,0,0,0,1,6.221406103,1.08278537,0,50,0.907199353,0.001457828,0,NA
Apalis_argentea,0,0,NA,1,28.72084376,0.968482949,0,45.5,0.523403555,0.001244095,0,NA
Apalis_bamendae,0,0,NA,1,12.47255396,0.961895474,0,31.5,0.852812886,0.002372364,0,1
Apalis_binotata,0,0,0,1,31.37278177,0.913813852,0,65,0.327583551,0.001103339,0,1
Apalis_chapini,0,0,0,1,20.88986259,0.944482672,0,30,0.747930527,0.002655888,0,0
Apalis_chariessa,0,0,0,1,81.74330736,0.944482672,0,30,0.505096853,0.002395459,0,1
Apalis_chirindensis,0,0,0,1,17.15109829,0.934498451,0,41,0.50773561,0.004059829,0,1
Apalis_cinerea,0,0,0,1,10.00590531,0.995635195,0,30,0.415279821,0.001351847,0,1
Apalis_flavida,0,0,0,1,59.1294242,0.913813852,0,26,0.683330119,0.002362415,0,1
Apalis_flavigularis,0,0,0,1,18.16731572,1.041392685,0,51,0.456476063,0.003800941,0,0
Apalis_fuscigularis,0,0,NA,1,17.14090037,1.041392685,20,7.5,0.41473785,0.002039455,0,0
Apalis_goslingi,0,0,NA,1,11.44035959,0.961895474,0,79,0.229573205,0.000986898,0,0
Apalis_jacksoni,0,0,0,1,59.14969232,0.939519253,0,53,0.377661765,0.001152046,0,1
Apalis_karamojae,0,0,NA,1,6.882531311,0.963787827,0,15,0.424821109,0.001439053,0,1
Apalis_lynesi,0,0,NA,1,19.38358845,1.041392685,0,43,0.44414033,0.003675127,0,0
Apalis_melanocephala,0,0,0,1,56.41641025,0.944482672,0,31,0.522236317,0.002486435,0,1
Apalis_nigriceps,0,0,NA,1,51.11216761,0.924279286,0,52,0.318878025,0.001332141,0,1
Apalis_personata,0,0,0,1,9.362677752,1.041392685,0,49,0.284970164,0.00101249,0,1
Apalis_porphyrolaema,0,0,NA,1,8.525456323,0.924279286,0,24,0.335484982,0.001210798,0,1
Apalis_ruddi,0,0,0,1,13.93655271,0.986771734,0,35,0.458019808,0.004264834,0,1
Apalis_rufogularis,0,0,0,1,55.47414994,0.921686475,0,54,0.427409276,0.001258079,0,1
Apalis_sharpii,0,0,0,1,64.20061544,0.939519253,0,25,0.380728498,0.001577633,0,1
Apalis_thoracica,0,0,0,1,22.12683455,1.042461313,0,19,0.649321616,0.004761376,0,2
Carduelis_tristis,1,1,1,1,101.2558635,1.10720997,33,29,0.221485391,0.015178606,1,3
Camaroptera_chloronota,0,0,0,1,10.66182919,1.056904851,20,66,0.320945561,0.001174038,0,1
Anthus_chloris,1,1,1,1,21.91610779,1.399673721,100,21,0.521560967,0.005577496,1,1
Camaroptera_simplex,0,0,0,1,10.0992644,1.10720997,0,6,0.47943534,0.001821643,0,1
Camaroptera_superciliaris,0,0,0,1,7.597850589,0.986771734,0,68,0.313387573,0.001074452,0,1
Camaroptera_undosa,0,0,0,1,9.3835273,1.113943352,50,45,0.891103506,0.001607666,0,0
Cisticola_aberdare,0,0,0,1,22.92932448,1.380211242,50,17,0.301989377,0.001541511,0,1
Cisticola_cantans,1,1,0,1,19.63536531,1.068185862,50,19,0.699046314,0.002433153,0,1
Cisticola_ruficeps,1,1,0,1,11.76481461,0.986771734,50,14,0.830254674,0.002864729,0,1
Cisticola_anonymus,0,0,0,1,14.91356313,1.146128036,50,77,0.276586503,0.000935771,0,1
Cisticola_brunnescens,1,0,0,1,22.22543717,0.903089987,100,17,0.563923597,0.00182513,0,1
Oenanthe_pleschanka,1,1,0,1,148.4902442,1.28780173,60,5,0.367158294,0.019385624,2,3
Cisticola_bodessa,0,0,0,1,16.64557783,1.243038049,0,14,0.459454209,0.001647946,0,1
Oenanthe_hispanica,1,1,2,1,52.68451724,1.178976947,80,5,0.320698172,0.01189667,2,3
Ploceus_baglafecht,1,1,0,1,42.85941896,1.499687083,40,25,0.500290155,0.001783876,0,1
Ploceus_superciliosus,1,1,0,1,50.72685206,1.330413773,50,45,0.452331603,0.001213428,0,1
Cisticola_dambo,1,0,0,1,22.3610192,0.954242509,60,50,0.811639786,0.001398216,0,0
Cisticola_carruthersi,0,0,0,1,18.44300399,1.051152522,20,38,0.232253283,0.001003583,0,1
Cisticola_ayresii,1,1,0,1,23.07401782,0.84509804,60,31,0.598730147,0.001804131,0,1
Cisticola_eximius,1,0,0,1,70.85859841,1.079181246,100,17,0.729386747,0.00243976,0,1
Cisticola_chubbi,0,0,0,1,32.01106895,1.206825876,0,45,0.286381245,0.001156931,0,1
Cisticola_chiniana,1,1,0,1,25.67973558,1.210853365,50,32,0.709716141,0.002100992,0,1
Cisticola_erythrops,1,1,0,1,22.81713755,1.170261715,0,28,0.641947865,0.002158667,0,2
Cisticola_guinea,1,1,0,1,18.82557776,0.968482949,40,13,0.944625437,0.002908973,0,1
Prinia_flavicans,1,1,0,1,11.88213684,0.942008053,20,5,0.707243264,0.006128509,0,1
Prinia_inornata,1,1,0,1,14.33476658,0.84509804,50,12,0.65146789,0.006071829,0,1
Cisticola_lateralis,1,0,0,1,18.40811475,1.227886705,50,39,0.489926994,0.001535203,0,1
Prinia_buchanani,1,1,NA,1,7.93934219,0.84509804,50,7,0.712474108,0.008550564,0,0
Prinia_sylvatica,1,1,0,1,17.48361398,1.206825876,40,11,0.733757526,0.005629867,0,1
Anthus_gustavi,1,1,0,1,33.14350392,1.29666519,100,17,0.263328955,0.027624284,2,2
Cisticola_hunteri,0,0,0,1,26.15689276,1.190331698,50,16,0.406389117,0.00162509,0,1
Anthus_roseatus,1,1,0,1,12.00332992,1.322219295,90,5,0.537508845,0.012340026,1,1
Anthus_rubescens,1,1,0,1,14.55296941,1.316328962,90,6,0.290585518,0.023597699,2,2
Motacilla_alba,1,1,0,1,28.97159804,1.360148289,100,7,0.271336377,0.018552728,1,3
Motacilla_flava,1,1,0,1,77.17509462,1.245581755,100,8,0.254477635,0.019669089,1,3
Cisticola_nanus,0,0,0,1,18.00192907,0.698970004,50,12,0.494856715,0.001782132,0,0
Anthus_spinoletta,1,1,1,1,23.57506237,1.378397901,80,6,0.333068281,0.014660725,1,3
Cisticola_nigriloris,0,0,0,1,24.62400921,1.2955671,0,37,0.830964565,0.002480556,0,0
Cisticola_njombe,0,0,0,1,21.87999792,1.037426498,50,41,0.799077749,0.002547967,0,0
Oenanthe_oenanthe,1,1,2,1,40.73328838,1.40880452,100,7,0.246780917,0.020062489,2,3
Cisticola_restrictus,0,0,NA,1,37.64311832,1.120573931,40,18.5,0.547448874,0.001717643,0,0
Prinia_flaviventris,1,0,0,1,22.50333083,0.84509804,0,26,0.49254179,0.004901481,0,2
Dendroica_coronata,1,1,0,1,37.18745685,1.074351921,0,32,0.253287077,0.018338375,1,3
Ploceus_subaureus,1,1,3,1,45.19083261,1.487138375,100,33,0.537900805,0.002647204,0,1
Cisticola_rufus,0,0,0,1,17.69925616,0.86332286,50,15,0.944850981,0.002901985,0,0
Cisticola_subruficapilla,0,0,2,1,28.84143493,0.997823081,50,5,0.414174944,0.0069036,0,1
Camaroptera_brachyura,1,1,0,1,16.22400372,0.99734706,40,23,0.704677999,0.002431199,0,1
Cisticola_aberrans,1,1,0,1,20.01953347,1.153305603,50,21,0.741044402,0.003013572,0,1
Cisticola_troglodytes,0,0,0,1,29.26280871,1.08278537,50,32,0.625588804,0.002234193,0,0
Cisticola_woosnami,0,0,0,1,21.38951516,1.130333768,50,41,0.903476715,0.002022416,0,0
Drymocichla_incana,0,0,NA,1,11.2938902,1,0,47.5,0.549167097,0.001927972,0,0
Eminia_lepida,0,0,0,1,27.54414205,1.305351369,0,27,0.407586455,0.00138963,0,1
Eremomela_canescens,0,0,0,1,9.766758413,0.84509804,0,28,0.624745309,0.002275619,0,NA
Euryptila_subcinnamomea,0,0,0,1,22.62420924,1.06069784,100,5,0.394754678,0.007808338,0,1
Cisticola_brachypterus,1,1,0,1,18.60829933,0.870532653,50,34,0.633581579,0.001846861,0,0
Hypergerus_atriceps,0,0,0,1,19.33041902,1.474216264,50,18,0.815145314,0.002540471,0,1
Incana_incana,0,0,0,1,64.01293682,1.021189299,50,16,0.610925287,0.001877949,0,1
Malcorus_pectoralis,0,0,0,1,17.09888415,1.006466042,100,5,0.578498721,0.007611135,0,1
Oreolais_pulchra,0,0,0,1,12.72840767,0.924279286,0,30,0.467963263,0.001712035,0,1
Oreolais_ruwenzorii,0,0,0,1,9.275967514,0.995635195,0,67,0.217685618,0.000908216,0,1
Phragmacia_substriata,0,0,0,1,10.3808888,1.027349608,20,5,0.403555632,0.008161374,0,1
Phyllolais_pulchella,0,0,0,1,9.401246732,0.77815125,0,17,0.555917501,0.002232213,0,1
Prinia_atrogularis,0,0,0,1,13.09969249,1.071882007,20,36,0.523392558,0.005181068,0,1
Prinia_bairdii,0,0,0,1,21.46871817,1.127104798,0,78,0.323844224,0.001054026,0,1
Cisticola_galactotes,1,1,0,1,30.03790852,1.812913357,40,34,0.488751858,0.003820807,0,1
Prinia_burnesii,0,0,NA,1,16.82585564,1.278753601,40,5,0.442609608,0.011469218,0,1
Prinia_cinereocapilla,0,0,NA,1,11.53848023,0.860338007,0,5,0.552961081,0.010187093,0,1
Prinia_crinigera,0,0,0,1,13.33622053,1.139879086,50,12,0.421197012,0.011148598,0,0
Prinia_familiaris,0,0,NA,1,7.227415371,0.954242509,25,13,0.28959465,0.000580574,0,1
Cisticola_haesitatus,1,1,0,1,10.19411485,0.84509804,0,16,0.610925287,0.001877949,0,1
Cisticola_natalensis,1,1,0,1,36.3311407,1.227886705,50,28,0.662872136,0.002109449,0,1
Passerina_versicolor,1,0,0,1,109.3957822,1.11058971,50,11,0.547611654,0.006659902,1,1
Prinia_gracilis,0,0,0,1,4.445148141,0.851258349,50,5,0.52060008,0.009071132,0,2
Cisticola_tinniens,1,1,0,1,22.36664964,1.056904851,50,21,0.652842164,0.004559272,0,1
Prinia_hypoxantha,0,0,0,1,10.98855784,1.021189299,20,15,0.544174939,0.005483134,0,1
Spizella_atrogularis,1,0,0,1,31.24566053,1.053078443,100,7,0.457576439,0.010258593,1,1
Prinia_leontica,0,0,NA,1,22.42361676,1.093421685,0,25,0.58476308,0.001772504,0,0
Prinia_leucopogon,0,0,0,1,15.57019431,1.068185862,30,58,0.368566155,0.001085898,0,1
Prinia_maculosa,0,0,0,1,32.24771055,0.954242509,20,5,0.36104396,0.007062384,0,2
Prinia_molleri,0,0,0,1,40.42848666,0.944482672,20,0,0.529657066,0.001697963,0,1
Prinia_polychroa,0,0,NA,1,14.22021328,1.041392685,50,35,0.666419983,0.003049056,0,1
Prinia_robertsi,0,0,0,1,34.68920225,1,0,42,0.536954582,0.004159933,0,1
Sporophila_hypoxantha,1,0,0,1,84.85825936,1.021189299,50,37,0.389984339,0.003962375,1,1
Sporophila_torqueola,1,0,0,1,92.18225561,0.939519253,40,44,0.422274083,0.002401911,0,1
Prinia_somalica,0,0,0,1,10.05744821,0.875061263,0,5,0.510224402,0.001571488,0,0
Prinia_rufescens,1,1,0,1,20.30774603,0.812913357,0,40,0.650443435,0.003750922,0,1
Amandava_amandava,1,0,0,1,185.6473112,0.963787827,50,11,0.704061806,0.005818044,0,2
Rhopophilus_pekinensis,0,0,NA,1,18.11145047,1.256477206,0,5,0.523388922,0.017622753,0,1
Scotocerca_inquieta,0,0,0,1,16.52350065,0.913813852,50,1,0.421920434,0.012343945,0,2
Spiloptila_clamans,0,0,0,1,36.178297,0.84509804,50,0,0.722783297,0.005830323,0,1
Spiloptila_rufifrons,0,0,0,1,18.15832786,0.826074803,20,5,0.516705871,0.001821643,0,1
Urolais_epichlorus,0,0,NA,1,20.40108487,1.053078443,0,44,0.595187306,0.002271532,0,0
Climacteris_affinis,0,0,0,1,37.960577,1.336459734,20,5,0.358668596,0.009333484,0,2
Climacteris_erythrops,0,0,0,1,40.85114357,1.367355921,20,41,0.241309606,0.006935668,0,1
Climacteris_melanurus,0,0,0,1,79.58998861,1.503790683,10,7,0.873240441,0.004901385,0,0
Climacteris_picumnus,0,0,0,1,44.8750643,1.466373756,40,11,0.330601156,0.008016448,0,2
Climacteris_rufus,0,0,0,1,22.03453182,1.514547753,30,5,0.333922341,0.007893024,0,0
Cormobates_leucophaea,0,0,0,1,16.12690762,1.342422681,0,26.5,0.280583382,0.007035222,0,1
Cormobates_placens,0,0,NA,1,31.75453004,1.197280558,0,72,0.163187951,0.000567115,0,0
Cnemophilus_loriae,0,0,3,0,136.9439802,1.928661571,0,65,0.145903051,0.000572311,0,1
Cnemophilus_macgregorii,0,0,3,0,144.0907394,1.991226076,10,62,0.147685841,0.000648244,0,1
Loboparadisea_sericea,0,0,3,0,84.22350811,1.829303773,0,65,0.138859294,0.000561779,0,1
Coereba_flaveola,0,0,0,1,12.92912958,0.987183447,0,51,0.402720496,0.001258301,0,3
Colluricincla_boweri,0,0,0,1,31.52629371,1.641474111,0,40.5,0.56303975,0.003794142,0,1
Colluricincla_harmonica,0,0,0,1,32.52681346,1.809693686,30,5,0.39834255,0.007985926,0,2
Colluricincla_megarhyncha,0,0,0,1,10.77821815,1.512703069,0,37,0.348757565,0.002103895,0,1
Colluricincla_sanghirensis,0,0,NA,1,16.30114318,1.556302501,0,0,0.206059858,0.000389771,0,1
Colluricincla_tenebrosa,0,0,NA,1,11.39448758,1.662757832,60,70,0.147182718,0.000560864,0,NA
Colluricincla_umbrina,0,0,NA,1,21.5278022,1.662757832,0,0,0.145604908,NA,0,0
Colluricincla_woodwardi,0,0,0,1,9.641196784,1.736396502,100,17,0.948798954,0.003627532,0,0
Oreoica_gutturalis,0,0,0,1,107.9862705,1.798981936,80,5,0.411619723,0.008708852,0,1
Pitohui_cristatus,0,0,NA,1,10.12040939,1.897627091,80,75,0.151373819,0.000648563,0,1
Pitohui_dichrous,0,0,0,1,14.4568868,1.968015714,0,75,0.154016659,0.000564814,0,1
Pitohui_ferrugineus,0,0,0,1,11.99989884,1.973127854,0,76,0.172722518,0.000690002,0,1
Pitohui_incertus,0,0,NA,1,19.60147441,1.875061263,0,57,0.139679514,0.000798723,0,1
Pitohui_kirhocephalus,0,0,NA,1,69.30157421,1.857332496,0,76,0.161858737,0.000700693,0,1
Pitohui_nigrescens,0,0,NA,1,69.79401666,1.88592634,20,62.5,0.155188501,0.000571835,0,0
Conopophaga_ardesiaca,0,0,NA,1,74.89334566,1.419955748,60,63.5,0.372720033,0.002527985,0,1
Conopophaga_aurita,0,0,0,1,57.97431955,1.423245874,60,78,0.292636991,0.000711123,0,1
Conopophaga_castaneiceps,0,0,NA,1,56.42385805,1.431363764,60,69,0.226284325,0.000790339,0,0
Conopophaga_cearae,0,0,NA,NA,NA,1.342422681,60,NA,NA,NA,NA,NA
Conopophaga_lineata,0,0,0,1,31.33424075,1.408239965,60,31,0.419838786,0.002925609,0,1
Conopophaga_melanogaster,0,0,NA,1,111.8584682,1.62838893,60,79,0.436450094,0.000857187,0,0
Conopophaga_melanops,0,0,0,1,66.6665966,1.303196057,60,26,0.325000077,0.00258158,0,1
Conopophaga_peruviana,0,0,NA,1,66.83553984,1.361727836,60,80,0.255408466,0.000683047,0,1
Conopophaga_roberti,0,0,0,1,132.8660664,1.318063335,60,31,0.62043792,0.001567938,0,1
Corcorax_melanorhamphos,0,0,0,1,13.95136787,2.561101384,90,12,0.32664454,0.007915591,0,2
Struthidea_cinerea,0,0,0,1,24.33442,2.120573931,90,10,0.412777901,0.007898598,0,2
Aphelocoma_californica,0,0,0,1,34.11420883,1.910317516,80,5,0.381985411,0.012008085,0,3
Aphelocoma_coerulescens,0,0,0,1,33.45449697,1.88733593,80,20,0.29602246,0.006156635,0,3
Aphelocoma_insularis,0,0,0,1,24.93010039,2.064457989,80,0,0.634924889,0.007641561,0,1
Aphelocoma_ultramarina,0,0,0,1,22.10369237,2.108378278,60,18,0.529891402,0.0062318,0,3
Aphelocoma_unicolor,0,0,0,1,8.819616921,2.093421685,40,49,0.391872898,0.002341605,0,1
Calocitta_colliei,0,0,NA,1,27.64834202,2.369215857,0,42.5,0.78185904,0.004681734,0,1
Calocitta_formosa,0,0,0,1,19.57974636,2.322219295,20,38,0.692868799,0.001494444,0,2
Cissa_chinensis,0,0,0,1,24.32779464,2.102947968,30,34,0.526061714,0.00435409,0,1
